high,medium,low,listing_id
0.011,0.0674,0.9216,6925986
0.045,0.7582,0.1968,6927417
0.0844,0.2326,0.683,6824119
0.0958,0.2856,0.6186,6923589
0.0078,0.0218,0.9704,7205380
0.0872,0.3178,0.595,6904992
0.0186,0.6774,0.304,6857676
0.072,0.538,0.39,6942001
0.0198,0.1318,0.8484,7187800
0.2394,0.516,0.2446,6877985
0.0068,0.0166,0.9766,6821414
0.0066,0.051,0.9424,6864512
0.1416,0.3052,0.5532,6827448
0.019,0.1858,0.7952,6908603
0.0352,0.1808,0.784,7229431
0.0454,0.1832,0.7714,6887335
0.0242,0.3624,0.6134,6882828
0.0084,0.2122,0.7794,6899958
0.069,0.2618,0.6692,6824008
0.0296,0.0662,0.9042,6903906
0.036,0.9296,0.0344,7115894
0.0424,0.2266,0.731,6941723
0.233,0.5848,0.1822,6839785
0.0622,0.2586,0.6792,6886776
0.006,0.0594,0.9346,6916643
0.0224,0.4562,0.5214,6913846
0.0028,0.0096,0.9876,6890122
0.0194,0.0796,0.901,6835099
0.0292,0.281,0.6898,6945428
0.0906,0.2884,0.621,6887669
0.004,0.0172,0.9788,6935132
0.0296,0.1134,0.857,6857587
0.0262,0.3518,0.622,6935498
0.094,0.6504,0.2556,6947868
0.0588,0.3406,0.6006,6850003
0.0042,0.0172,0.9786,6852354
0.0072,0.041,0.9518,6919832
0.0062,0.0328,0.961,6812510
0.399,0.3162,0.2848,6896715
0.0954,0.27,0.6346,7227507
0.0186,0.174,0.8074,6887453
0.037,0.0934,0.8696,6921056
0.2398,0.4216,0.3386,6932635
0.0044,0.046,0.9496,6893393
0.0654,0.2714,0.6632,6940659
0.002,0.0068,0.9912,6891517
0.0862,0.2414,0.6724,6818991
0.0884,0.3122,0.5994,6899307
0.0194,0.1362,0.8444,7175517
0.0096,0.0774,0.913,6895415
0.0612,0.1978,0.741,6945124
0.07,0.3978,0.5322,6878796
0.0246,0.383,0.5924,6901435
0.3406,0.303,0.3564,7098987
0.1644,0.391,0.4446,6868925
0.2662,0.3976,0.3362,6862452
0.0044,0.0356,0.96,6904865
0.0458,0.3178,0.6364,6872445
0.0372,0.1186,0.8442,6816856
0.0014,0.08,0.9186,6910410
0.061,0.3302,0.6088,6847518
0.01,0.0916,0.8984,6860992
0.028,0.2198,0.7522,7093387
0.0206,0.143,0.8364,6891540
0.0044,0.0208,0.9748,6928645
0.0384,0.2044,0.7572,6874105
0.2524,0.3114,0.4362,6819576
0.0014,0.0138,0.9848,6817538
0.3026,0.2666,0.4308,6819741
0.1676,0.4976,0.3348,6878626
0.075,0.3086,0.6164,6901210
0.0146,0.2692,0.7162,6888879
0.0402,0.3902,0.5696,6888947
0.004,0.047,0.949,6883374
0.0086,0.1094,0.882,6836031
0.0024,0.0252,0.9724,6851387
0.1432,0.3772,0.4796,6907149
0.2342,0.3724,0.3934,6882595
0.0888,0.22,0.6912,6816916
0.0022,0.0162,0.9816,6878470
0.0372,0.2102,0.7526,6865752
0.1562,0.326,0.5178,7217321
0.0582,0.2496,0.6922,6944366
0.1854,0.336,0.4786,6918425
0.0428,0.199,0.7582,6821736
0.0336,0.7678,0.1986,6936271
0.1458,0.3326,0.5216,6874179
0.0094,0.0408,0.9498,7135281
0.1894,0.2376,0.573,6942663
0.1728,0.3946,0.4326,6903026
0.0224,0.1562,0.8214,6824421
0.0108,0.0856,0.9036,6820128
0.068,0.2814,0.6506,6850604
0.015,0.0818,0.9032,7120955
0.0176,0.2216,0.7608,6847409
0.0146,0.1288,0.8566,7056210
0.0042,0.0418,0.954,6939935
0.0946,0.3514,0.554,6844699
0.1306,0.3142,0.5552,6833246
0.1096,0.6822,0.2082,6845220
0.1862,0.696,0.1178,6824273
0.2362,0.3858,0.378,6873326
0.0128,0.1274,0.8598,6941227
0.0058,0.0712,0.923,6899355
0.1904,0.3784,0.4312,6880235
0.0482,0.3896,0.5622,6850018
0.074,0.7208,0.2052,6818489
0.0106,0.1058,0.8836,7159592
0.128,0.3468,0.5252,7200711
0.0476,0.1596,0.7928,6842278
0.0206,0.1636,0.8158,6829488
0.0124,0.065,0.9226,6916976
0.0092,0.06,0.9308,6863573
0.0004,0.0076,0.992,6900303
0.0686,0.336,0.5954,6830686
0.0858,0.3008,0.6134,7088285
0.1568,0.3518,0.4914,6875119
0.0064,0.055,0.9386,6852969
0.0144,0.0496,0.936,6834964
0.0482,0.3422,0.6096,6888066
0.018,0.1554,0.8266,6862580
0.2144,0.2968,0.4888,6902903
0.0334,0.16,0.8066,6940227
0.0046,0.0158,0.9796,7094978
0.0312,0.1478,0.821,6849775
0.0268,0.46,0.5132,6852514
0.1408,0.461,0.3982,6908752
0.0396,0.5564,0.404,6926813
0.1078,0.3352,0.557,6867168
0.012,0.0872,0.9008,6916938
0.496,0.2866,0.2174,7217282
0.729,0.1712,0.0998,6830318
0.084,0.1316,0.7844,6841129
0.0914,0.3028,0.6058,6933898
0.0164,0.054,0.9296,6852224
0.1984,0.4792,0.3224,6855108
0.0944,0.3816,0.524,6857681
0.0,0.0156,0.9844,7167282
0.011,0.0708,0.9182,6939214
0.1064,0.366,0.5276,6922283
0.0034,0.0368,0.9598,6859605
0.0214,0.1758,0.8028,6904148
0.0886,0.4734,0.438,6882954
0.0112,0.0842,0.9046,6939093
0.0118,0.0994,0.8888,6831383
0.0076,0.0438,0.9486,6894471
0.104,0.4382,0.4578,6931008
0.0556,0.1756,0.7688,6838588
0.0098,0.0702,0.92,6851730
0.0122,0.1282,0.8596,6911988
0.063,0.3934,0.5436,6814325
0.0896,0.3394,0.571,6838809
0.166,0.3686,0.4654,6822777
0.0946,0.356,0.5494,6887378
0.0046,0.0584,0.937,6913098
0.2336,0.4718,0.2946,6936520
0.1036,0.298,0.5984,6837850
0.0228,0.241,0.7362,6918818
0.0,0.0054,0.9946,6897497
0.0498,0.2886,0.6616,6936577
0.0974,0.6406,0.262,6826594
0.024,0.2276,0.7484,6865047
0.049,0.5814,0.3696,6823879
0.9568,0.0266,0.0166,6914868
0.0016,0.0134,0.985,6863654
0.1108,0.2508,0.6384,6907061
0.0132,0.169,0.8178,7180725
0.0348,0.136,0.8292,7205244
0.0448,0.044,0.9112,6856962
0.0114,0.0456,0.943,6885323
0.5232,0.2856,0.1912,6912379
0.0372,0.2292,0.7336,6858148
0.0784,0.2828,0.6388,6814582
0.083,0.3102,0.6068,6940703
0.0418,0.277,0.6812,7181144
0.093,0.2936,0.6134,6825868
0.0236,0.2114,0.765,6889020
0.0014,0.0126,0.986,6869287
0.0486,0.3216,0.6298,6871054
0.0288,0.1844,0.7868,6870018
0.0212,0.216,0.7628,6895217
0.1166,0.1994,0.684,6855875
0.0932,0.4202,0.4866,7185369
0.2598,0.3136,0.4266,6848724
0.0606,0.5824,0.357,6912010
0.1014,0.4148,0.4838,6911483
0.1038,0.2846,0.6116,6826557
0.0156,0.1364,0.848,6893666
0.0342,0.1272,0.8386,6946801
0.0116,0.102,0.8864,6871189
0.1678,0.732,0.1002,6844700
0.0274,0.1088,0.8638,6832474
0.0136,0.117,0.8694,6922129
0.032,0.2284,0.7396,6941269
0.0074,0.046,0.9466,6850111
0.0044,0.1034,0.8922,6871721
0.0052,0.0238,0.971,6834277
0.0392,0.136,0.8248,6815020
0.098,0.4598,0.4422,6839790
0.0034,0.0288,0.9678,6929149
0.1602,0.3982,0.4416,6832299
0.0366,0.2736,0.6898,6908265
0.0462,0.2398,0.714,6819513
0.0188,0.1484,0.8328,6922046
0.0034,0.1124,0.8842,6911700
0.1872,0.406,0.4068,7132375
0.0868,0.4396,0.4736,6826330
0.0816,0.6282,0.2902,6892358
0.1334,0.4256,0.441,6844735
0.0092,0.0638,0.927,6830282
0.0034,0.027,0.9696,6831883
0.0806,0.2668,0.6526,6861551
0.003,0.0158,0.9812,6857472
0.0852,0.3066,0.6082,6844170
0.0856,0.2906,0.6238,6870992
0.1096,0.1298,0.7606,6824420
0.019,0.0956,0.8854,6842673
0.5134,0.2782,0.2084,6870166
0.0064,0.102,0.8916,6923521
0.1214,0.3372,0.5414,6923067
0.0726,0.6918,0.2356,7102369
0.0494,0.1784,0.7722,6918324
0.0098,0.0922,0.898,6875753
0.0752,0.4344,0.4904,6858106
0.0136,0.1528,0.8336,6945544
0.002,0.0116,0.9864,6843762
0.01,0.074,0.916,6916249
0.1556,0.2802,0.5642,6881283
0.0052,0.0514,0.9434,6905410
0.0714,0.1988,0.7298,6892408
0.0602,0.6536,0.2862,6930990
0.03,0.096,0.874,6835400
0.0254,0.1714,0.8032,6867680
0.0114,0.0852,0.9034,6910555
0.123,0.3394,0.5376,7178838
0.041,0.286,0.673,6925050
0.3454,0.3606,0.294,6831230
0.266,0.2688,0.4652,6884393
0.034,0.1466,0.8194,6850763
0.0052,0.013,0.9818,6835259
0.0316,0.127,0.8414,6878793
0.0176,0.0818,0.9006,6843709
0.017,0.1048,0.8782,6880861
0.1404,0.4344,0.4252,6927246
0.1244,0.3968,0.4788,6884364
0.0078,0.1882,0.804,6932934
0.2908,0.4208,0.2884,6943694
0.0096,0.059,0.9314,6831730
0.1124,0.6548,0.2328,6844928
0.0166,0.0452,0.9382,6885511
0.23,0.4256,0.3444,6844807
0.0008,0.0118,0.9874,6817080
0.0126,0.123,0.8644,6851413
0.0084,0.0892,0.9024,6918623
0.1562,0.5646,0.2792,6932080
0.0022,0.0252,0.9726,7117345
0.003,0.029,0.968,6821425
0.0514,0.2828,0.6658,6924403
0.0406,0.1522,0.8072,6854123
0.0566,0.1802,0.7632,6852889
0.0378,0.2358,0.7264,6866387
0.0402,0.2062,0.7536,6858128
0.0552,0.642,0.3028,6905129
0.0266,0.2164,0.757,6932035
0.1006,0.4798,0.4196,6884265
0.0584,0.187,0.7546,6936966
0.0458,0.0656,0.8886,6881098
0.013,0.1292,0.8578,6869941
0.0202,0.1044,0.8754,6864713
0.0058,0.0556,0.9386,6905259
0.0508,0.6138,0.3354,6889865
0.1102,0.3868,0.503,6870562
0.064,0.2316,0.7044,7124351
0.005,0.0472,0.9478,6857644
0.3164,0.3726,0.311,6891045
0.0494,0.2892,0.6614,6929039
0.0018,0.0156,0.9826,6916229
0.4782,0.2998,0.222,6833556
0.0898,0.2874,0.6228,6838951
0.136,0.248,0.616,6868487
0.0102,0.0298,0.96,6869690
0.0722,0.2502,0.6776,6864005
0.1042,0.2974,0.5984,6923234
0.0376,0.1998,0.7626,6827182
0.1304,0.267,0.6026,7146069
0.0062,0.0454,0.9484,6890503
0.0182,0.3712,0.6106,6911066
0.1226,0.175,0.7024,6876163
0.0432,0.5142,0.4426,6920433
0.1992,0.404,0.3968,6826987
0.0506,0.2576,0.6918,6831058
0.023,0.1016,0.8754,6944184
0.106,0.2182,0.6758,6868480
0.0196,0.0502,0.9302,7097198
0.0054,0.025,0.9696,6914595
0.0358,0.227,0.7372,6879535
0.0116,0.0526,0.9358,6900971
0.0878,0.2202,0.692,6878555
0.031,0.3192,0.6498,6839324
0.0022,0.0072,0.9906,6819925
0.0698,0.344,0.5862,6839386
0.1362,0.442,0.4218,6825584
0.0592,0.1968,0.744,7201758
0.0912,0.4024,0.5064,6864463
0.0224,0.098,0.8796,6815348
0.0678,0.2296,0.7026,6820756
0.0522,0.2244,0.7234,6858699
0.0038,0.0058,0.9904,6843115
0.0018,0.01,0.9882,6850824
0.0398,0.1722,0.788,6937635
0.0674,0.2974,0.6352,6828911
0.0204,0.1866,0.793,7154618
0.1426,0.3764,0.481,6939143
0.0168,0.1232,0.86,6823169
0.0278,0.2844,0.6878,6924844
0.2632,0.3236,0.4132,6815925
0.009,0.0322,0.9588,6947389
0.225,0.3614,0.4136,7203267
0.0998,0.2558,0.6444,6825953
0.043,0.523,0.434,6833542
0.0022,0.0216,0.9762,6854302
0.0994,0.1158,0.7848,6843122
0.0286,0.1454,0.826,6851851
0.1788,0.5942,0.227,6879971
0.0006,0.009,0.9904,7136227
0.011,0.2264,0.7626,6925138
0.0172,0.1528,0.83,6875050
0.1646,0.364,0.4714,6935199
0.0566,0.31,0.6334,6848027
0.2978,0.2806,0.4216,6904795
0.0586,0.2396,0.7018,6818781
0.1516,0.3974,0.451,6871081
0.0202,0.17,0.8098,6888945
0.0272,0.1338,0.839,6925993
0.2376,0.4156,0.3468,6928183
0.0004,0.0126,0.987,6847449
0.033,0.4216,0.5454,6857762
0.097,0.303,0.6,6942172
0.0284,0.1554,0.8162,6916747
0.1808,0.3312,0.488,6813002
0.0,0.0028,0.9972,6923932
0.007,0.1542,0.8388,6939669
0.0888,0.4212,0.49,6854566
0.1256,0.5204,0.354,6909019
0.0026,0.0114,0.986,6869921
0.0414,0.3334,0.6252,6864519
0.0192,0.1926,0.7882,6849438
0.122,0.3962,0.4818,6916590
0.1268,0.3144,0.5588,6947299
0.0044,0.0266,0.969,7152604
0.4404,0.2428,0.3168,6894914
0.0036,0.0182,0.9782,6914502
0.3236,0.3298,0.3466,6820113
0.0088,0.0824,0.9088,6924106
0.24,0.3266,0.4334,6840817
0.146,0.3478,0.5062,6913090
0.0374,0.4088,0.5538,6934517
0.0086,0.0256,0.9658,7152770
0.1994,0.4138,0.3868,6868529
0.0034,0.026,0.9706,6836709
0.0208,0.149,0.8302,6868506
0.0706,0.2754,0.654,6941712
0.0718,0.3496,0.5786,6932760
0.0722,0.2768,0.651,6850191
0.0902,0.7736,0.1362,6878745
0.0966,0.326,0.5774,7094259
0.1496,0.2616,0.5888,6831807
0.0122,0.0252,0.9626,6891698
0.2258,0.3586,0.4156,6923465
0.0352,0.2368,0.728,6899213
0.0004,0.0098,0.9898,6923804
0.0294,0.1168,0.8538,6918979
0.004,0.1636,0.8324,6862421
0.009,0.1068,0.8842,6900993
0.0168,0.5756,0.4076,6861580
0.0112,0.0688,0.92,6906474
0.1592,0.409,0.4318,6847010
0.0258,0.1474,0.8268,6817985
0.0864,0.6308,0.2828,6879738
0.0152,0.2086,0.7762,7169995
0.0204,0.1962,0.7834,6901359
0.0184,0.1204,0.8612,6837382
0.108,0.3746,0.5174,6874250
0.0154,0.0902,0.8944,6886924
0.015,0.0908,0.8942,6894687
0.4026,0.235,0.3624,6937873
0.106,0.279,0.615,6852900
0.0782,0.3766,0.5452,6929432
0.058,0.2304,0.7116,6844489
0.1376,0.5558,0.3066,6844561
0.0598,0.2894,0.6508,6933747
0.095,0.2638,0.6412,6940885
0.173,0.6088,0.2182,6873782
0.0624,0.679,0.2586,6882375
0.1142,0.3738,0.512,6878769
0.1768,0.3106,0.5126,6827016
0.2094,0.2612,0.5294,6820773
0.0302,0.1816,0.7882,6921124
0.3238,0.2818,0.3944,6817935
0.0142,0.057,0.9288,7144533
0.0262,0.0934,0.8804,6813648
0.1452,0.3372,0.5176,6834670
0.0686,0.2724,0.659,6878185
0.092,0.4058,0.5022,6923378
0.0852,0.323,0.5918,6932252
0.0008,0.0186,0.9806,6857065
0.0934,0.338,0.5686,7169899
0.0014,0.0094,0.9892,6887074
0.0282,0.145,0.8268,6849463
0.024,0.1712,0.8048,6934153
0.0404,0.1746,0.785,7116464
0.0322,0.0558,0.912,6897412
0.0542,0.5674,0.3784,6925887
0.0454,0.2098,0.7448,6848650
0.1784,0.338,0.4836,6818453
0.0092,0.1188,0.872,6943153
0.5052,0.2188,0.276,6946348
0.0608,0.4496,0.4896,6878770
0.0002,0.0086,0.9912,6827664
0.0846,0.2894,0.626,6922984
0.1114,0.2942,0.5944,6864544
0.012,0.0898,0.8982,6931437
0.03,0.1836,0.7864,7171071
0.0934,0.7448,0.1618,6908215
0.1088,0.2724,0.6188,6813875
0.0786,0.6502,0.2712,6845221
0.048,0.2874,0.6646,6900902
0.0564,0.2622,0.6814,6925197
0.0026,0.0164,0.981,6850783
0.109,0.3526,0.5384,6869002
0.0222,0.2162,0.7616,7172791
0.0124,0.0696,0.918,6936176
0.2808,0.274,0.4452,6839462
0.0204,0.2982,0.6814,6828651
0.0832,0.2674,0.6494,6912630
0.091,0.2234,0.6856,6925870
0.024,0.387,0.589,6823876
0.0386,0.2,0.7614,6932538
0.009,0.0268,0.9642,6905724
0.0006,0.0046,0.9948,6872564
0.0194,0.226,0.7546,6821027
0.2112,0.1452,0.6436,6943747
0.0036,0.012,0.9844,7150854
0.021,0.1528,0.8262,7140107
0.0492,0.4146,0.5362,6925056
0.093,0.2446,0.6624,6908834
0.0108,0.0436,0.9456,6841620
0.104,0.584,0.312,6927175
0.0294,0.051,0.9196,6911333
0.0856,0.3362,0.5782,6936227
0.074,0.4262,0.4998,6935640
0.0562,0.2878,0.656,6901738
0.5524,0.2532,0.1944,6849053
0.4338,0.3106,0.2556,6879561
0.067,0.2718,0.6612,7166280
0.0122,0.0936,0.8942,6889409
0.0008,0.0054,0.9938,6898181
0.012,0.0712,0.9168,6881507
0.0004,0.0296,0.97,6895263
0.0334,0.162,0.8046,6830090
0.1494,0.5296,0.321,7215380
0.0252,0.086,0.8888,6817698
0.2404,0.5046,0.255,6906566
0.0048,0.039,0.9562,6894990
0.093,0.6636,0.2434,6873889
0.0634,0.5146,0.422,6879553
0.705,0.2038,0.0912,6878327
0.0734,0.6206,0.306,6907502
0.0618,0.2342,0.704,6913646
0.0326,0.1384,0.829,7300745
0.1194,0.3316,0.549,6839638
0.1558,0.6658,0.1784,6856873
0.0686,0.3242,0.6072,6855357
0.0056,0.0632,0.9312,6899979
0.1188,0.142,0.7392,6908433
0.0008,0.0148,0.9844,6907408
0.0434,0.698,0.2586,7170775
0.0102,0.0652,0.9246,6894035
0.0018,0.0218,0.9764,6847457
0.0152,0.0388,0.946,6846258
0.5954,0.289,0.1156,6833602
0.2288,0.5036,0.2676,7113888
0.2898,0.4782,0.232,6896850
0.0026,0.0086,0.9888,6874757
0.0304,0.2432,0.7264,6818474
0.0348,0.333,0.6322,6902137
0.1084,0.327,0.5646,6870798
0.1506,0.3704,0.479,7127496
0.083,0.3276,0.5894,6902192
0.3424,0.0698,0.5878,6881324
0.0104,0.0278,0.9618,6928837
0.17,0.7168,0.1132,6882452
0.009,0.1008,0.8902,6828286
0.0638,0.3208,0.6154,7126963
0.0034,0.0324,0.9642,6862928
0.1734,0.3678,0.4588,6822277
0.0778,0.3482,0.574,6889752
0.0484,0.2078,0.7438,6861415
0.1872,0.3998,0.413,6812868
0.0834,0.6192,0.2974,6937889
0.0208,0.1312,0.848,6935346
0.0348,0.2022,0.763,7282611
0.1178,0.3078,0.5744,6936347
0.026,0.2782,0.6958,6824954
0.0686,0.3482,0.5832,6892538
0.0028,0.0158,0.9814,6928786
0.2,0.5584,0.2416,7164678
0.0146,0.0776,0.9078,6889908
0.2978,0.4786,0.2236,6913892
0.1408,0.4836,0.3756,6837599
0.0054,0.0392,0.9554,6925955
0.1616,0.489,0.3494,6833907
0.0052,0.0358,0.959,6874618
0.1464,0.4916,0.362,6877202
0.0032,0.0216,0.9752,6928643
0.0028,0.0122,0.985,6904977
0.0142,0.0894,0.8964,6890725
0.019,0.2272,0.7538,6821381
0.1076,0.3438,0.5486,6876184
0.0134,0.0908,0.8958,6900571
0.0006,0.0098,0.9896,6885274
0.1384,0.4138,0.4478,6839484
0.0008,0.0446,0.9546,6940393
0.0374,0.1942,0.7684,6947646
0.0358,0.1926,0.7716,7171492
0.0148,0.1236,0.8616,6929184
0.0686,0.293,0.6384,6890360
0.122,0.3896,0.4884,6857523
0.073,0.3284,0.5986,6913381
0.0926,0.159,0.7484,6849511
0.0564,0.2232,0.7204,6877504
0.0124,0.0948,0.8928,7140050
0.0286,0.1674,0.804,6821705
0.568,0.2912,0.1408,6828363
0.1696,0.3016,0.5288,6834416
0.046,0.4432,0.5108,6930248
0.0234,0.2032,0.7734,6859894
0.0048,0.018,0.9772,6812012
0.016,0.026,0.958,7163323
0.1972,0.6496,0.1532,6842540
0.0738,0.2716,0.6546,6868726
0.0394,0.2654,0.6952,6941446
0.0008,0.0882,0.911,6870488
0.2208,0.348,0.4312,6839242
0.0074,0.0808,0.9118,7218255
0.0092,0.0218,0.969,6934549
0.0012,0.005,0.9938,6889895
0.04,0.169,0.791,6825020
0.298,0.4806,0.2214,6894947
0.0082,0.0462,0.9456,7140525
0.0022,0.023,0.9748,6911993
0.0234,0.247,0.7296,6824037
0.124,0.3112,0.5648,6882446
0.0038,0.0264,0.9698,6902447
0.003,0.0194,0.9776,6931156
0.259,0.1344,0.6066,6857795
0.0124,0.038,0.9496,6831494
0.0224,0.0816,0.896,6853601
0.0562,0.2904,0.6534,7098382
0.118,0.3994,0.4826,6896764
0.0054,0.022,0.9726,6852315
0.0916,0.374,0.5344,6879859
0.0198,0.1164,0.8638,6823182
0.201,0.4188,0.3802,7186095
0.002,0.0124,0.9856,6888297
0.0936,0.3458,0.5606,6862915
0.0488,0.1976,0.7536,6876292
0.004,0.0254,0.9706,7125390
0.0762,0.2872,0.6366,6894003
0.1122,0.3234,0.5644,6882334
0.0046,0.0248,0.9706,6902258
0.0008,0.0096,0.9896,7202985
0.0678,0.6098,0.3224,6854703
0.0538,0.2694,0.6768,6867192
0.0012,0.009,0.9898,6891539
0.1592,0.1272,0.7136,6944423
0.0156,0.1246,0.8598,6828554
0.0668,0.7416,0.1916,6909152
0.0024,0.0206,0.977,6916377
0.0266,0.1046,0.8688,6927731
0.0196,0.5076,0.4728,7207035
0.0336,0.139,0.8274,6823232
0.0692,0.6372,0.2936,6920352
0.1952,0.3348,0.47,6927006
0.0026,0.0234,0.974,6882569
0.0282,0.1434,0.8284,6930250
0.0018,0.0098,0.9884,6874927
0.0072,0.1322,0.8606,6819605
0.0228,0.1588,0.8184,6919792
0.018,0.5162,0.4658,6865137
0.036,0.33,0.634,7129277
0.0008,0.008,0.9912,6812483
0.0314,0.407,0.5616,6939010
0.0078,0.0954,0.8968,6946483
0.0446,0.1202,0.8352,6861585
0.0044,0.0418,0.9538,6939744
0.1972,0.3988,0.404,6892611
0.4852,0.2406,0.2742,6830977
0.0012,0.0098,0.989,7128814
0.0232,0.2238,0.753,6923434
0.0408,0.1728,0.7864,6942315
0.3746,0.327,0.2984,6948509
0.0522,0.1994,0.7484,6890231
0.0086,0.1564,0.835,6912207
0.0284,0.1928,0.7788,6838584
0.069,0.2252,0.7058,6847995
0.0342,0.1042,0.8616,6917463
0.0002,0.0098,0.99,6903844
0.077,0.419,0.504,7157390
0.015,0.109,0.876,6855342
0.1778,0.3774,0.4448,6835231
0.001,0.0182,0.9808,6862121
0.0402,0.5248,0.435,6945521
0.0218,0.2704,0.7078,6867420
0.0636,0.502,0.4344,6905101
0.0798,0.3676,0.5526,6818496
0.0176,0.1648,0.8176,6918925
0.2234,0.4736,0.303,7123427
0.0888,0.3518,0.5594,6814336
0.0086,0.1184,0.873,6911832
0.0412,0.2168,0.742,6947977
0.018,0.0612,0.9208,6835357
0.0482,0.275,0.6768,6893083
0.0006,0.0074,0.992,6869401
0.0674,0.3506,0.582,6936872
0.0112,0.0638,0.925,6943363
0.1046,0.3114,0.584,6814666
0.1388,0.4198,0.4414,6831228
0.0676,0.3594,0.573,6930325
0.164,0.2464,0.5896,7135468
0.037,0.6964,0.2666,6935649
0.116,0.248,0.636,6842816
0.015,0.048,0.937,6836648
0.197,0.3388,0.4642,6843370
0.0364,0.2044,0.7592,6829452
0.0142,0.108,0.8778,6814410
0.0142,0.0744,0.9114,6861393
0.054,0.2838,0.6622,6947636
0.0262,0.1286,0.8452,6884926
0.1064,0.3122,0.5814,6948404
0.2862,0.4278,0.286,6879094
0.1724,0.3608,0.4668,6887261
0.0672,0.4648,0.468,6926944
0.0844,0.36,0.5556,6839343
0.0142,0.048,0.9378,6897753
0.019,0.248,0.733,6831379
0.0946,0.4008,0.5046,6836705
0.0404,0.2172,0.7424,6844690
0.0008,0.009,0.9902,6828230
0.1096,0.3136,0.5768,6830259
0.0168,0.766,0.2172,6932110
0.6266,0.1428,0.2306,6855525
0.01,0.0712,0.9188,6912282
0.0332,0.3298,0.637,6887875
0.0008,0.008,0.9912,6897869
0.0708,0.614,0.3152,6833923
0.0366,0.2106,0.7528,6938496
0.009,0.05,0.941,6906448
0.0346,0.3024,0.663,6920599
0.0226,0.0696,0.9078,6931933
0.1282,0.329,0.5428,7141703
0.145,0.3874,0.4676,6856601
0.171,0.5452,0.2838,6861629
0.0194,0.176,0.8046,6871574
0.0258,0.243,0.7312,6813724
0.0362,0.0874,0.8764,6881040
0.0434,0.2422,0.7144,6849238
0.2044,0.3228,0.4728,6874203
0.077,0.2796,0.6434,6872301
0.0032,0.0228,0.974,6926122
0.0276,0.1698,0.8026,6939969
0.0378,0.5334,0.4288,6825814
0.0164,0.0522,0.9314,7186170
0.1074,0.6062,0.2864,6825880
0.0794,0.4472,0.4734,6884791
0.0056,0.0136,0.9808,6821357
0.453,0.456,0.091,6878281
0.083,0.3318,0.5852,6826274
0.406,0.061,0.533,6893401
0.0038,0.0212,0.975,6916446
0.007,0.0498,0.9432,6866042
0.0334,0.2502,0.7164,6875316
0.0266,0.1364,0.837,7127588
0.0068,0.1008,0.8924,6858014
0.4182,0.3708,0.211,6941487
0.5678,0.1892,0.243,6843123
0.027,0.1464,0.8266,6876888
0.0706,0.147,0.7824,6934688
0.0358,0.2656,0.6986,6820861
0.0284,0.124,0.8476,6843755
0.0438,0.1482,0.808,6944973
0.0436,0.7438,0.2126,6881747
0.0244,0.138,0.8376,6813603
0.0304,0.1214,0.8482,6828988
0.0372,0.224,0.7388,6821920
0.3406,0.3754,0.284,7127604
0.1578,0.5258,0.3164,6938542
0.049,0.1876,0.7634,6837880
0.1324,0.417,0.4506,6852092
0.004,0.1086,0.8874,6910395
0.04,0.2488,0.7112,6932175
0.0646,0.271,0.6644,6849066
0.3062,0.3718,0.322,6863912
0.0308,0.1804,0.7888,6902673
0.003,0.0676,0.9294,6916858
0.157,0.3862,0.4568,6948262
0.3006,0.4956,0.2038,6894002
0.0102,0.066,0.9238,6885322
0.0654,0.179,0.7556,7221273
0.023,0.1036,0.8734,6831285
0.0036,0.0296,0.9668,6916257
0.0272,0.1778,0.795,6936285
0.006,0.0298,0.9642,6841694
0.0558,0.3974,0.5468,6824601
0.0258,0.0826,0.8916,6836071
0.066,0.2476,0.6864,6904669
0.1508,0.63,0.2192,6878834
0.3764,0.2874,0.3362,6816237
0.0072,0.0264,0.9664,6834249
0.0072,0.0702,0.9226,6902274
0.131,0.2788,0.5902,6827266
0.0558,0.2004,0.7438,6874541
0.0596,0.2638,0.6766,6871159
0.082,0.439,0.479,7227127
0.026,0.2444,0.7296,6910909
0.0144,0.0936,0.892,6936374
0.0104,0.0568,0.9328,6818024
0.0636,0.3686,0.5678,6886456
0.055,0.6968,0.2482,6892989
0.0184,0.2048,0.7768,6933005
0.218,0.4604,0.3216,7099456
0.0098,0.0326,0.9576,6819978
0.1766,0.345,0.4784,6891067
0.0122,0.0506,0.9372,6890293
0.062,0.192,0.746,7227285
0.2084,0.3806,0.411,6832830
0.0218,0.0606,0.9176,6841520
0.0386,0.1504,0.811,6910275
0.2658,0.538,0.1962,6937683
0.0012,0.0338,0.965,6933270
0.0288,0.0782,0.893,6812476
0.0306,0.5616,0.4078,6882897
0.2996,0.3364,0.364,7113595
0.0024,0.0114,0.9862,6903675
0.0306,0.079,0.8904,6926060
0.1142,0.3964,0.4894,6853481
0.168,0.4952,0.3368,6912261
0.5706,0.3056,0.1238,6844889
0.0596,0.0274,0.913,6869643
0.1528,0.2876,0.5596,6906668
0.0652,0.2708,0.664,6831616
0.0232,0.0974,0.8794,6906696
0.0072,0.233,0.7598,6862562
0.1692,0.3488,0.482,6826894
0.0602,0.256,0.6838,6845318
0.1324,0.4042,0.4634,7106077
0.0648,0.4246,0.5106,6934267
0.0046,0.0344,0.961,6863883
0.0774,0.213,0.7096,6942369
0.1758,0.4062,0.418,6840714
0.033,0.1342,0.8328,6829415
